Title,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Principal Data Scientist - (Deep) Reinforcement Learning,Wayfair,"Boston, MA",1 day ago,10-29-2020,"Be a key contributor to the data science and machine-learning community, both within and outside of Wayfair.
Previous expertise in (deep) reinforcement learning…",,https://www.indeed.com/rc/clk?jk=812f37a098ec7e27&fccid=95485c6456ed2114&vjs=3
Senior Data Analyst,Nebraska Book,"Lincoln, NE",2 days ago,10-29-2020,"5+ years of experience in data analytics.
Outstanding analytical and organizational skills; the ability to manage and prioritize multiple projects.",,https://www.indeed.com/rc/clk?jk=f1f47f7ca5c85797&fccid=2515bb4c1b5b1db5&vjs=3
Data Scientist Intern (PhD preferred),Intuit,"Mountain View, CA",2 days ago,10-29-2020,"Working side-by-side with Intuit's Data Scientists and Machine Learning Engineers – along with Data Analysts, Software Engineers, and product managers – you…",,https://www.indeed.com/rc/clk?jk=f538dfa626e5fb5a&fccid=9784ae78e9834539&vjs=3
Senior Data Scientist,Deloitte,"Lake Mary, FL",Today,10-29-2020,"Perform multiple forms of advanced analyses, sustainment, optimization, text analytics, machine learning, parametric and non-parametric statistical models and…",,https://www.indeed.com/rc/clk?jk=0ea37e72c04d1b44&fccid=9e215d88a6b33622&vjs=3
Data Scientist,Riverside Research,"Wright-Patterson AFB, OH",9 days ago,10-29-2020,"8+ years' experience in one of the following: machine learning/statistical analysis (to include probabilistic modeling), neural networks and data mining,…",,https://www.indeed.com/rc/clk?jk=f5032688a11477f6&fccid=d81796328c01c258&vjs=3
"Data Analyst, Senior",BDR Solutions,Remote,13 days ago,10-29-2020,"Perform data extractions, data updates, formatted data extracts, and data imports to correct data issues/resolve the task.
Review and update analysis quarterly.",,https://www.indeed.com/rc/clk?jk=4f49d9a1e0041a8b&fccid=dd616958bd9ddc12&vjs=3
Sr Data Scientist,Bose,"Boston, MA",7 days ago,10-29-2020,"7+ years of experience applying data science, AI/machine learning, and analytics techniques to business problems.
Mentor junior data science colleagues.",,https://www.indeed.com/rc/clk?jk=8f1aabc4508b2834&fccid=42f1e4ca72488e15&vjs=3
"Data Scientist, Senior",Booz Allen Hamilton,"Washington, DC",2 days ago,10-29-2020,"2+ years of experience with designing novel machine learning methods and workflows, including full data pipelines from raw data through predictions.",,https://www.indeed.com/rc/clk?jk=38a742ff18882ae0&fccid=4e041af1d0af1bc8&vjs=3
Data Scientist/Application Developer Sr - Limited term,University of Notre Dame,"Notre Dame, IN",1 day ago,10-29-2020,"The ClinEpiDB.org resource is a large, multi-institutional project supporting the integration and exploration of diverse clinical and epidemiological datasets;…",,https://www.indeed.com/rc/clk?jk=8c10897f05bf04b0&fccid=b5ff493279e86fe9&vjs=3
Acquisition Support Analyst / Data Scientist,Raventek Solution Partners LLC,Remote,7 days ago,10-29-2020,"Able to perform scientific research, scientific writing, and editing, including the writing and editing of project products to established government standards…",,https://www.indeed.com/rc/clk?jk=8aac562ad26964fe&fccid=88835a2e66853b23&vjs=3
Data Analyst,Pensa Systems,"Austin, TX",13 days ago,10-29-2020,The Data Analyst will be in charge of understanding and operationalising data delivery by sifting through data and providing reports and visualizations to…,,https://www.indeed.com/company/Pensa-Systems/jobs/Data-Analyst-9cb633775ba568c8?fccid=fdc1a069c9c10402&vjs=3
Global Senior Data Scientist – Operations and Distribution,Levi Strauss & Co.,"San Francisco, CA",5 days ago,10-29-2020,"Apply advanced analytics, machine learning, and AI techniques to obtain value from the full range of all data sets, applying Cloud-based technology.",,https://www.indeed.com/rc/clk?jk=9452cfc13a33d798&fccid=dc023faa36b88bf2&vjs=3
"Sr. Data Scientist, Global Supply Chain",DriV,"Lake Forest, IL",1 day ago,10-29-2020,"Master’s degree in quantitative field (computer science, data science, data analytics, business analytics preferred).
Proficient writing complex SQL queries.",,https://www.indeed.com/rc/clk?jk=6473064a821f1e20&fccid=528f5ab201f4d518&vjs=3
Arity-Data Scientist-Sr Manager,Allstate,"Chicago, IL",14 days ago,10-29-2020,"As a Senior Manager on the Data Science team, you will be responsible for leading and inspiring a world-class group of data scientists, data analytics engineers…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BLH0BMQoDn-yw6Urt952hBm1JLFZ7WpBxND2cMIOjOqdmupiC_ZwOjlpaauaQKSrq1RSnC8okIPEsU6lzz7hVDs7fvYUSLa-eBiFWdWdAoPHUe3ipTm9dhtqOgmI7v7YE8EtfePH9xPAB7smX8Zj3H__N4Qs6PzOaZM2RN6TjnQS8PUbc4uTsp_vDD5WgYpid85awut3FILcXq2JPvCDxCJ42KITYu40kk6UuGX_HN0jRvEzjNkD98uL91AL8Y2jV76myYO_aOynMTAq6PLTh080BPPxcamoo6LxJ25TXrWeYh4xHK85Ulm8qCj67527NCvZVszJ_VunbCZlgg_BK2jzrvH6yPNDy__GZ6iOMWF7Ez3o6bpgF-KgEeeAR0cTXBuR4sq7v7JQDlgZhrrCfim-a4jn9Xuleo_wfLB0nOnKdT0khezsZqMyFt7gr8ZrPkFLTZUF5NQ_5WPIat9uNPESSSI_q4WxWQ8NM1w2cQ7_YQazjQbGDuNV4BqxyrILsv13uGXfmYD9JhVAwC5esXfEPoowp4TRiU1EcMWlFIDVekg5EsLq_YjpAxLu_htp3l_DCHJT5tds0Ief1Y9VqlizZ1zaSjrUKOxGJjH6TwKc8VZwk2uQCeuyTRHQ0VOLBhzYGCkGgO0xFfQ257EGYyCJrG4O4huY7DZsuZgAGuE1hY_ep63dyecv3U2j416THtufnHpwA66r4EpXlwYUcp5oOXxiMgrHFWntiwFl6rNbMgki84kd3NKb3ykOOdkLPuJBK2o16AstvdBIhOo92aOUVjUpiM3D1g116dhpaFTT9V4mivrbUlm0AHb4QK9iYvJ5lb-g90Vpv8DuTA1Y-ytXkIJ-5oxaYmJLf-lVf4uve_NGplaLrD9YwQ8sO5IShrcIC5HZW3KjwA90XJyEe4OjojY4WI-RCuxbkH0OaD69TcWlyrEcUm5w4sd41_E8STxfOp57428oDdTsIWewGcHKEpc2SSW7awU_HMZa_IAblVlHqYntNWB5Y6rDutM1y70_yUNiIiewZ0WhCdGhEORK_QZms-cVPYT6-qEz1F9wyso4l3taHMgC7972CePvPlWPao3JVOYQ==&p=11&fvj=0&vjs=3
Sr Data Scientist,PennyMac,"Phoenix, AZ",13 days ago,10-29-2020,"Minimum 2 years of experience in data mining, machine learning, neural networks or other data science technique.
Combined models through ensemble modeling.",,https://www.indeed.com/rc/clk?jk=176abe139945a5ff&fccid=24c6c21cc329dea7&vjs=3
Senior Data Scientist,BAE Systems,"Washington, DC",6 days ago,10-29-2020,"Ability to estimate work effort for project sub-plans or small projects and ensure the project is successfully completed.
Experience /knowledge of AWS Cloud.",,https://www.indeed.com/rc/clk?jk=316dcc53cd9c9275&fccid=200a825acadb9338&vjs=3
Senior Data Scientist,Ranker,"Los Angeles, CA",9 days ago,10-29-2020,"5+ years of relevant work experience in data analytics and/or data science.
Hands-on experience building statistics and machine learning-based solutions as well…",,https://www.indeed.com/rc/clk?jk=83e5039f3313cc6c&fccid=eef1750ff4f3a834&vjs=3
Sr. Data Analyst,mroads,"Irving, TX",9 days ago,10-29-2020,"Utilizing the knowledge of quantitative analytics, data mining, statistics and data visualization to present insights to the senior management to facilitate in…",,https://www.indeed.com/company/mroads/jobs/Senior-Data-Analyst-70ec2add819a63bd?fccid=13bf1ef5942c2cd5&vjs=3
Sr. Data Scientist,Optimal Solutions Group,"College Park, MD",6 days ago,10-29-2020,"Manage data scientists, senior researchers and software developers on projects bridging the gap between research and analytics by providing data-driven.",,https://www.indeed.com/rc/clk?jk=b9efeeb91ae267d7&fccid=df69b0ebcdfb7759&vjs=3
"Lead, Data Scientist",Royal Caribbean Cruises Ltd.,"Miami, FL",7 days ago,10-29-2020,The position demands an inquisitive individual who can direct a team of other data scientists and machine learning professionals to deliver.,,https://www.indeed.com/rc/clk?jk=8e0f88fae4e0f0b4&fccid=fa65a3fcc2b211c1&vjs=3
Senior Data Analyst,Vanguard,"Malvern, PA",6 days ago,10-29-2020,"Performs analyses of historical data to surface trends and insights using advanced analytical methods.
Where data is lacking, recommend alternative approaches…",,https://www.indeed.com/rc/clk?jk=fc4cb324c32d1eec&fccid=510aa29fcf8f87d9&vjs=3
Senior Data Analyst - SQL,International Financial Group (IFG),"Chicago, IL",1 day ago,10-29-2020,"Proficiency with sophisticated analytics tools and programming languages (SAS, R, Python, Java, Spark, Hadoop, Alteryx, SQL); proficiency with data…","$80,000 - $85,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CICkc9G5PYAwKszpC37NXgnytV053qysUDr_2Fl8y539V_DI4eSegflB9IRYiOpOr7Ms1G2blx66D3q-A4z2hWVeQHaVHn0_gJBUjgd1E_LMEas8uXBoIhUmZ3zkyIHOyIp9v8SsfN-hyceEzUCxmhCn1FwN6Gy1B5PojlLECYmSz1D3qekOm6gXLkfJnh7O5hX4O6JgYi1eYhlLp7yvgrNLKD0vxW1nl9Ne3FGxeprTSW26zj1PuwN76RFaLYcudseAVS-txOGxx_UVjjfHt_NApfNFlN7u04G2fitNjXQ3jOv1pzgmxRGQPSf7odOY9QNfEM3ODD0j54mMMY4t6TZknyzMq2H7bMRY8rfMvs1NFclKIk4idnuLi07hEhWZ18XU5pxusuBUBlHg-iNeEbWn0xpdM8ovJprKAIcsLcPa07db4ubEUQ4USUL3DtXyC1bDWomyxWfX_YXJHVD6iWpMMSq2f90vg=&p=4&fvj=1&vjs=3
Sr. Data Analyst,Neal Analytics,"Redmond, WA",7 days ago,10-29-2020,There may be some support of data analysis or PowerPoint and basic data visualization when pulling data from PowerBI or SharePoint.,$38 - $46 an hour,https://www.indeed.com/company/Neal-Analytics/jobs/Senior-Data-Analyst-e5820c8a82fedf38?fccid=a3bcc3a125bee804&vjs=3
Senior Data Scientist,PLUTO 7,"San Jose, CA",1 day ago,10-29-2020,"(3-6) years of relevant work experience in ML and advanced data analytics(e.g., as a Machine Learning Specialist / Data scientist ).",,https://www.indeed.com/company/PLUTO-7/jobs/Senior-Data-Scientist-4365517a9a137861?fccid=ef05ccafeb295638&vjs=3
"Multiple Azure Data Engineering,Data Scientists Roles",EPMPixels,"Chicago, IL",3 days ago,10-29-2020,"Candidates will be working hands on data ingestion and analysis from source systems to Azure platform using Event-hub, data factory, ADLS, Synapse and…","$84,176 - $177,443 a year",https://www.indeed.com/company/EPMPixels/jobs/Multiple-Azure-Data-Engineering-777c863d909337bc?fccid=55173d57c68fa84b&vjs=3
Sr. Data Scientist,Gap Inc.,"San Francisco, CA",9 days ago,10-29-2020,Experience developing personalization capabilities through data science using multi-channel retail consumer data such as POS and clickstream data preferred.,,https://www.indeed.com/rc/clk?jk=c4156f67ce875657&fccid=76644a33987f2488&vjs=3
Principal Data Scientist - Multi-objective Optimization,Wayfair,"Boston, MA",1 day ago,10-29-2020,"Be a key contributor to the data science and machine-learning community, both within and outside of Wayfair.
10+ years of experience in research & development,…",,https://www.indeed.com/rc/clk?jk=a7d7ddf655521e34&fccid=95485c6456ed2114&vjs=3
Senior Data Scientist,System1,"Venice, CA",12 days ago,10-29-2020,"System1 is an organization centered around data and data products.
5+ years of experience as a data scientist in the ad tech industry.
The Role You Will Have.",,https://www.indeed.com/rc/clk?jk=0d52babd92e367fd&fccid=0471f3a5f9f7f44f&vjs=3
Sales Data Science / Analyst / Statistician,Novel Engineering,"Melbourne, FL",Today,10-29-2020,"They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using…",,https://www.indeed.com/rc/clk?jk=c90f4db72137f04e&fccid=81a80489fb3d000f&vjs=3
Senior Data Scientist,Mission Lane,"San Francisco, CA",14 days ago,10-29-2020,"We offer the option of 100% paid health, dental and vision care, a flexible spending account, unlimited PTO, paid holidays, eligibility for our cash incentive…",,https://www.indeed.com/rc/clk?jk=3040f03d5cdfd16c&fccid=0e0f873e6c84a5ec&vjs=3
Project Specialist - Data Labeling,Labelbox,"San Francisco, CA",7 days ago,10-29-2020,"This is a unique, cross functional position where you will act as a project manager ensuring successful data labeling and machine learning outcomes for…",,https://www.indeed.com/rc/clk?jk=d97342fed5904cd2&fccid=0467557b25c725f6&vjs=3
Data Reviewer/Scientist I,KBI Biopharma,"Durham, NC",1 day ago,10-29-2020,"Maintains familiarity and professional expertise through familiarity with scientific literature.
With a high focus on data quality and integrity to ensure…",,https://www.indeed.com/rc/clk?jk=2359d90d7403ab52&fccid=bf58a5b90bea7c32&vjs=3
AI & Data Software Engineer,LR Strategic LLC,"San Francisco, CA",9 days ago,10-29-2020,Developing and improving on web-hosted R Shiny applications to surface actionable analytics that produce tangible results for end-users.,,https://www.indeed.com/company/LR-Strategic/jobs/Ai-Data-Software-Engineer-c62b1ffb1dd6e7ab?fccid=67d1f03791a5f605&vjs=3
Deep Learning/Computer Vision Scientist,"Aptonet, Inc","Atlanta, GA",3 days ago,10-29-2020,"Minimum Level: 2-3; Preferred Level: 3+ years of relevant experience in computer vision, computer science, deep learning fields or proven qualifications.",$60 - $80 an hour,https://www.indeed.com/company/Aptonet/jobs/Deep-Learning-Computer-Vision-Scientist-854c5fb1a39db428?fccid=18935ed7c11ab995&vjs=3
Data Scientist,American Chemical Society,"Columbus, OH",10 days ago,10-29-2020,"Data scientists are skilled in putting well-defined parameters around potentially ambiguous problems, evaluating success based on business-important criteria,…",,https://www.indeed.com/rc/clk?jk=edca8100fd59d613&fccid=aa2c3da9385f84b6&vjs=3
Senior Data Scientist,Prutech Solutions,"New York, NY",6 days ago,10-29-2020,"Advanced working knowledge of large data manipulation and data mining.
5 years of hands-on experience with data science and analytics.","From $120,000 a year",https://www.indeed.com/company/Prutech-Solutions/jobs/Senior-Data-Scientist-73f7509b71a1edc2?fccid=e0c3de24593e2040&vjs=3
AI/ML Scientist,General Motors,"Warren, MI",8 days ago,10-29-2020,"Applying machine learning methodology, with emphasis on applying and integrating machine learning with traditional analytic methods.",,https://www.indeed.com/rc/clk?jk=940a8679abb1f025&fccid=116680a29a847a70&vjs=3
Data Science Specialist,State of Hawaii,Hawaii,7 days ago,10-29-2020,"Experience: Three (3) years of progressively responsible experience which involved data management/governance, data science, energy planning and analysis as it…",,https://www.indeed.com/rc/clk?jk=608d4320f83f8aa3&fccid=37967d236eaa13a9&vjs=3
Interdisciplinary Biologist/Physical Scientist (Data Scientist),US Department of the Interior,"Fort Collins, CO",8 days ago,10-29-2020,Overseeing IMD-wide efforts to manage and disseminate high-quality scientific information for use in scientific investigations and park resource management…,"$84,118 - $109,358 a year",https://www.indeed.com/rc/clk?jk=c0c31e2c439b40e9&fccid=a49370fbe395bbd8&vjs=3
Data Scientist V,DCP Midstream,"Denver, CO",12 days ago,10-29-2020,Conduct research on cutting-edge techniques and tools in machine learning/deep learning/artificial intelligence.,,https://www.indeed.com/rc/clk?jk=e272a937c629e020&fccid=85785d2ae844ada5&vjs=3
Enterprise Analytics Data Scientist Sr.,AmeriHealth Caritas,"Philadelphia, PA",2 days ago,10-29-2020,"Define and implement data acquisition and integration logic, selecting appropriate combination of methods and tools within defined technology stack to ensure…",,https://www.indeed.com/rc/clk?jk=c7a1a27b3d4b1477&fccid=289e75237f4c1edd&vjs=3
Technical Sourcer - Data Science & Engineering,Roblox,"San Mateo, CA",2 days ago,10-29-2020,The Talent Acquisition Team at Roblox is looking for a Technical Sourcer to proactively identify and assess top technical talent through strong partnerships…,,https://www.indeed.com/rc/clk?jk=9aea8dfcffa88d35&fccid=04ef150429d33336&vjs=3
"Manager, Data Scientist - Card DS+",Capital One - US,"McLean, VA",5 days ago,10-29-2020,"Bachelor’s Degree plus 6 years of experience in data analytics, or Master’s Degree plus 4 years of experience in data analytics, or PhD plus 1 year of…",,https://www.indeed.com/rc/clk?jk=704ba8254feca04b&fccid=b85c5070c3d3d8c8&vjs=3
CCB -Home Leading - Data Scientist - Marketing Analytics - Vice President,"JPMorgan Chase Bank, N.A.","Plano, TX",2 days ago,10-29-2020,"JPMorgan Chase needs inquisitive, zealous data scientists to drive the transformation of data into insights that identify \""eureka!\"" moments and enable…",,https://www.indeed.com/rc/clk?jk=7f689ce072aee2cc&fccid=aaf3b433897ea465&vjs=3
"Associate Data Science Instructor, Data Scientist",Galvanize,"New York, NY",7 days ago,10-29-2020,"Deliver lectures and tutorials on scientific Python, SQL, probability, statistics, machine learning, and data engineering.",,https://www.indeed.com/rc/clk?jk=389e3e09f9cf7b56&fccid=40c9fdc2c0066f22&vjs=3
"Data Scientist , Emphasis Machine Learning & Statistical Methods - OCT20-03",Human Resources Research Organization,"Alexandria, VA",3 days ago,10-29-2020,"Hands-on programming for data analytics using Python and R.
Applying data science principles to psychometric or human capital analytics problems.",,https://www.indeed.com/rc/clk?jk=5394e2b1abded90a&fccid=adfdd271b14a6092&vjs=3
Data Scientist,Teledyne Brown Engineering,United States,8 days ago,10-29-2020,"Near term priorities include evaluating existing data architectures across organizations and developing strategies for gaining efficiencies, strategies for…",,https://www.indeed.com/rc/clk?jk=501c1c28f3987c6d&fccid=56fc1ffc1942e614&vjs=3
NLP Research Scientist / Engineer (WeCNLP 2020),Apple,"Santa Clara Valley, CA",2 days ago,10-29-2020,"As a member of a machine learning team at Apple, you will use your deep understanding of natural language processing, machine learning, and artificial…",,https://www.indeed.com/rc/clk?jk=6562c0290138ab1a&fccid=c1099851e9794854&vjs=3
GD123 AI/Machine Learning Technologist/Data Scientist for Earth Sciences Applications,"ADNET Systems, Inc.","Greenbelt, MD",1 day ago,10-29-2020,"Experience visualizing scientific data or presentation of data for scientific purposes.
Position responsibilities will include (1) developing an understanding…",,https://www.indeed.com/rc/clk?jk=a6b29062cf7f338a&fccid=62bc5d53e593a585&vjs=3
Jr. Data Scientist,Bluestone Analytics,"Charlottesville, VA",7 days ago,10-29-2020,The ideal candidate is a software engineer or data scientist with experience creating software tools in Python and familiar with Python data science / machine…,,https://www.indeed.com/company/Bluestone-Analytics/jobs/Junior-Data-Scientist-9ee580018d7f99a6?fccid=01d35d72db858e81&vjs=3
Data Science Intern,Galvanize Inc.,"Denver, CO",6 days ago,10-29-2020,"With that mentor, you will go through a set period of training where you will learn new skills in data analytics and data science.","$62,400 a year",https://www.indeed.com/rc/clk?jk=fe26af4ea021d460&fccid=5609ae8cba643791&vjs=3
Senior Data Analyst,"RCJ Consulting, LLC","Laurel, MD",2 days ago,10-29-2020,"General Experience*: 5 years of experience, extracting, analyzing, and reporting data including experience using Microsoft Excel and a data visualization…",,"https://www.indeed.com/company/RCJ-Consulting,-LLC/jobs/Senior-Data-Analyst-eb6c068d155a3586?fccid=36ef99a8554b9f3b&vjs=3"
"Internships, Data Strategy/Data Science- Summer 2021",ViacomCBS,"New York, NY",12 days ago,10-29-2020,"Through access to linear and digital data, these teams identify, develop and implement appropriate statistical and data mining analysis to address business…",,https://www.indeed.com/rc/clk?jk=ea75d8d509fa4318&fccid=30cb52ad6dd37131&vjs=3
Data Scientist,Epitec,"Champaign, IL",1 day ago,10-29-2020,"Use machine learning, deep learning, and other analysis techniques on time-series machine sensor data to better understand our customers.",$31 - $42 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CyNeFrwqrtQGST5Whkqg-440fCBhMyCDYwKINpdzcRUCMgW7Ak-c_RKpR4bKz4YRiUrSXRPnsgkiFT-CIJyASUE95MO9Sf_bGw_zt4EMSvnpFEoNI4OSToHsgqvPrn0jb0j-UGm31G8eswHUP7p1ALo7xIQnjjNpdW7P_bn9K7O5xOgM4fsJvhYnVy8HDj4vTVu-tus8NoqZdas_PGZC4PFEVUmCAY9uQWFlBXOCMd0TLz0LDxHDZOrdKHI7Bc3ZdnnsxYTtljYm_MSF7QCNzS8XeceieoKA8FJctHoXhpunN3DYym95ool2LeAKqG0uAwvV-jkxvLcAU8aiCUesnb1PJ2NPevJ1UzqNijtgclJutbakL_ik45wy5-KPLnCVf70div-0Vj9hg3-NONpVnoPdFIuQErKNw_T7xir0vB78Lhp12bwjiMrr5NVDP6Lqm1hmWBcDS-5jm1-m2X_shJ&p=6&fvj=1&vjs=3
