Title,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
BI Developer,P D T,"Redmond, WA",2 days ago,10-29-2020,"Develop and maintain new data sets and data pipelines thus ensuring data availability at all times.
Analyze data from structured and unstructured data sources…",,https://www.indeed.com/company/P-D-T/jobs/Bi-Developer-29e051df63b0b0d4?fccid=a6e4b680f8d7c3df&vjs=3
Data Engineer,LT Technology Services,"Melbourne, FL",8 days ago,10-29-2020,"Defining and implementing data integration architecture.
Demonstrated ability to analyze data concerning production volumes, batch schedules, and i/o statistics…",,https://www.indeed.com/rc/clk?jk=bf37f61958780738&fccid=da7c86479a7e24b5&vjs=3
Senior Data Engineer,Microsoft,"Bellevue, WA",2 days ago,10-29-2020,"Experience delivering data solutions via Agile methodologies.
For this senior engineer position, the ideal candidate will have ample experience delivering data…",,https://www.indeed.com/rc/clk?jk=435bb12551b4fa43&fccid=734cb5a01ee60f80&vjs=3
Software Engineer for Community Change,Community Hub,"Oberlin, OH",7 days ago,10-29-2020,"A real-time data acquisition, processing, analysis, and display hub;
We seek candidates with demonstrated experience in server management, database management …",$15 - $35 an hour,https://www.indeed.com/company/Community-Hub/jobs/Software-Engineer-Community-Change-b204c327090df953?fccid=f2ea8d5880bbef04&vjs=3
Project Engineer,Gross Electric Inc.,"Utica, NY",3 days ago,10-29-2020,"Disseminates RFI data to contractors, architect/engineers, and LM personnel.
We are currently seeking experienced Project Engineers with at least 3 years’…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_fz60vkiFRQ8AVFXZoJMGwU_mjlG4fD92_xiPDj5Bz8_CxDScNFF4_wsAPYORhVrmWir-1_-X2w-p7EzRV0fgvMVDN-SQcrTylxVQcFKpXXPq1DJRtJk2nBezuU8DxTo11JASwgJjoC0eHS5OLqmR39e7_j6AtKL6dSrHau04yf5x5rC8dfOhN_sQYlVdQopA0Vb_J2Ck7vTFG4U4VoleXtcbtpSnLwGOjoEQsWXYa9OntnWjT9iXX3mjv3_mKWdf_23i_hF54JeqCxsOu0loPYxmrrttnudpwdpB0Hw4p0Pu-quuVm1dKWjhutAf2VNSA5kI4PYHUEp2DR7o2MenC-_EQtxbHpDuMsW7af7BU8B1KJlAk6V5nzEIszg6OqFG6A6hYvKJ2_sjHl0N_xbkPe-gnbxygHmuFQ6WrpmF-X1N9sfc-zqfQ_p5GNABsuvHCWh2tGbch_xX65y3WqDv8OubL_TD930=&p=13&fvj=1&vjs=3
Senior Data Engineer,Progressive IT,"McKinney, TX",7 days ago,10-29-2020,"The data engineer will be handling the design and construction of scalable data management systems, ensure that all data systems meet company requirements, and…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cy7Od_y0M8ZhqDgWHqI0USuJAjTvWZLWS1aAu4pUc1rEcG0_XGczRA_tOrSrHN2lnqmXAClfESpOitgNC5Nyd050hNo2pAvrwmH2xEeVTRCIpbJce4_GCl6DAE4XnKRj6iJrVibKV0qELWpRf98kb2G2YXw_2Scox-VkzQ3O8O1OAEJ7DuJ_eVqBCB8KS-o2FYaCx8LKH1IuiKzVhbNJg9YfSOFtFoJiYqUbsivLgsGqdZ653cOC7LZKA0cObhtGKr3WU2CN8_3yial8LzpNe1LE269QghWrNb54xAfV-kB1FKsCjXHoOPm91ddbkpkVEX-G9HKv26VpjZYVSVTT5oOQGCSZ4j8AtQuuUY6SUIImsapDmhBycQajLi5aMugduWnZOStcfy5_NUeJB4RSMszXBd2bRTXtxUeDZb5z-7MDuewTm2MKc5npHY3HGZrfkQRMno8QfxTdwNAgggFCrszUIcKCrZE-qiAujNIQSFw1TlJ_3B_DfepiZff37Mf9z3kV3ju2H-aPLAL7EdefW6-Fxpt1ajKJkloEiF3ve9UIHSgOlsrAdcTWdioC0akOqfU8LzSZiEzUYYcqNFbTNRNVym1jZiWyz158caHYbF3w==&p=14&fvj=0&vjs=3
Software Engineer 3 remote full time permanent position!,Abbott,"United, PA",13 days ago,10-29-2020,A Software Engineer III is a senior-level developer/programmer who works primarily as a contributor on a diverse Scrum team by participating in the development…,,https://www.indeed.com/company/Abott/jobs/Software-Engineer-Remote-Permanent-Position-83419debb70878f8?fccid=0576f8733f1e9431&vjs=3
QA Engineer,RStudio,United States,9 days ago,10-29-2020,You will work closely with the developers and other QA engineers to design and execute both manual and automated tests for the features implemented by your team…,,https://www.indeed.com/rc/clk?jk=b8ee11e4439933b9&fccid=51b16288e36313e8&vjs=3
Senior Data Engineer,Rock Central,"Detroit, MI",14 days ago,10-29-2020,"Mentor and train other data engineers.
The Senior Data Engineer works with database engineers to design, develop and maintain the infrastructure of data within…",,https://www.indeed.com/rc/clk?jk=1c35ed99f140c01b&fccid=745cbfb7f662e21f&vjs=3
Data Engineer - Chicago,XR Trading LLC,"Chicago, IL",14 days ago,10-29-2020,"Experience with data analysis, ETL, and workflow automation.
Successful applicants for this position will be working in an agile project management process on a…",,https://www.indeed.com/rc/clk?jk=aeae67a24012012c&fccid=ede527781e6e84a8&vjs=3
RAN Engineer,Tech Era Inc,"Dallas, TX",7 days ago,10-29-2020,Looking for relevant experience in troubleshooting performance issues and experienced in analyzing large data sets using statistical methods.,"$69,477 - $145,302 a year",https://www.indeed.com/company/Tech-Era-Inc/jobs/Ran-Engineer-e84a8954827aca87?fccid=44f50a0db441314c&vjs=3
Full Stack Engineer - CONTRACT (Django & React),Rupa Health,"San Francisco, CA",1 day ago,10-29-2020,"Let’s keep our patients’ data safe.
Write python and react code to implement new features into the Rupa Labs portal.
Test and deploy features and bug fixes.",,https://www.indeed.com/rc/clk?jk=35c6609bf636c166&fccid=a9ad7da42d4c23a5&vjs=3
Cloud Engineer,Email on Acid,"Denver, CO",8 days ago,10-29-2020,"Design and implement security systems and redundant backups to maintain data safety.
Plan, consult and provide critical data to management, clients, and peers…",,https://www.indeed.com/rc/clk?jk=f0add7a4b7447965&fccid=a9e9bdabc620f476&vjs=3
Systems Engineer,BuzzClan LLC,"Columbia, SC",Just posted,10-29-2020,"Experience with security and data classification related to CDC, HIPAA, and CJIS.
Ability to establish positive working relationships with technical staff,…",$65 - $80 an hour,https://www.indeed.com/company/BuzzClan-LLC/jobs/System-Engineer-7c525bcf185ab4c4?fccid=3c6bf8306202ea22&vjs=3
Product Engineer,SBLY,"Los Angeles, CA",1 day ago,10-29-2020,"Building a data pipeline and data warehousing solution using Kubernetes, Kafka, and Snowflake to process 10B events per month.","$120,000 a year","https://www.indeed.com/company/Shareably-Media,-LLC/jobs/Product-Engineer-0a1725e4accfc98f?fccid=c278b008de66127f&vjs=3"
Site Reliability Engineer- Data,Microsoft,"Redmond, WA",2 days ago,10-29-2020,"Demonstrate complex troubleshooting skills, deep knowledge of the services running on the infrastructure, and work with engineers and vendors to resolve issues.",,https://www.indeed.com/rc/clk?jk=4baa040d689f86f3&fccid=734cb5a01ee60f80&vjs=3
"Data Engineer, Infrastructure Analytics",Bytedance,"Mountain View, CA",8 days ago,10-29-2020,Experience building infrastructure to support real-time or offline data pipelines processing petabytes of data.,,https://www.indeed.com/rc/clk?jk=df602e5b94de4790&fccid=74fbc768a4e5bece&vjs=3
"Building Engineer, Data Center",CBRE,"Poughkeepsie, NY",3 days ago,10-29-2020,"Utilizes advanced skills to perform complex preventive maintenance and corrective repair of buildings, industrial systems, vehicles, equipment and grounds.",,https://www.indeed.com/rc/clk?jk=e17f3bf637d40955&fccid=c9b9e477b3c84b4d&vjs=3
SUPPORT ENGINEER,"Venuetize, Inc.",Remote,1 day ago,10-29-2020,"Ability to interpret data, run quick tests, analyze issues, diagnose problems, and recommend action plans to resolve issues.
Only full-time employees eligible.",,"https://www.indeed.com/company/Venuetize,-LLC/jobs/Support-Engineer-2aff46ba23d0a7d3?fccid=efe5aa9d5c5bc62b&vjs=3"
Data Scientist I,The Karis Group,"Austin, TX",6 days ago,10-29-2020,"Work with data engineers to assess the effectiveness of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to…",,https://www.indeed.com/rc/clk?jk=0ef2aae34800d1b4&fccid=a904c5edb2ac5fc2&vjs=3
DevOps Cloud Engineer,Idea Entity,"Herndon, VA",2 days ago,10-29-2020,"Idea Entity, a Microsoft Gold Partner, is seeking a highly motivated and experienced DevOps Cloud Engineer (AWS) to develop and implement our growing cloud…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BFjO6iUBXEKgWvIw5LglCZXJ47FIZNk2Kk82VnaD5pu-rEEtPiK5tEHxS2wehSpfgkfNFNIVW1p0PpiwEk86L_jijruGn3y4U6BjUIm1Me4qzPY3IjvKhw-9mzm-8LsPLbT00SE3pg3lmpKsE1REDOaUbBovhSOjVqfJy6OOpac-V7rYUP7gz4TFMBxLJejX-82VW-rqOI4nkuyDwtZbKi8CD86Kf8p-c2OHncI24XO91-hr0cYtLffGI40IGXY8wYRQFtF9ZylJtcM8pY7k_Rg1q4ld-lAAac5FeGQLgkYtOTWv7jdDvmNJQDaX93R9fm6AokjTqf-ZV_7zgg5sXWCHdSRAop7EC6NKfZ1hH3BUlu2JLn_TB6bb02ov7fr5BFaJC5-KowrIVoimbCOQ1R&p=14&fvj=0&vjs=3
Financial Analyst 1,Huntington Ingalls Industries Inc.,"Newport News, VA",1 day ago,10-29-2020,May assist in negotiations for major purchases by developing or compiling statistical information and gathering other data as required.,,https://www.indeed.com/rc/clk?jk=28b0e03dc4b15b9d&fccid=9f2bb83bd9bfe2fc&vjs=3
Sr .Net Engineer,AptoNet Inc,"Dallas, TX",1 day ago,10-29-2020,"Experience in influencing software engineers best engineering best practices within your team.
Experience mentoring junior software engineers to improve their…",$80 - $88 an hour,https://www.indeed.com/company/AptoNet-Inc/jobs/Senior-Net-Engineer-eba3686a98762421?fccid=6fc7836bc22ff415&vjs=3
Software Engineer Intern (Summer 2021),Splunk,"Boston, MA",2 days ago,10-29-2020,"You will get to work with smart and hardworking individuals who are doing state of the art development work (native mobile, front-end and back-end, DevOps) in…",,https://www.indeed.com/rc/clk?jk=d1627be65e8af3dc&fccid=aef928e89977f7f0&vjs=3
Software Engineer,The Washington Post,"Washington, DC",1 day ago,10-29-2020,"Experience with data migration and systems integration projects.
As an increasing number of large digital publishers move their critical business processes to…",,https://www.indeed.com/rc/clk?jk=11fe32b422d0ac7b&fccid=9502fdf46127ff92&vjs=3
"Associate, Software Engineer I - Advanced Data Engineering","JPMorgan Chase Bank, N.A.","Columbus, OH",9 days ago,10-29-2020,"Advanced knowledge of application, data, and infrastructure architecture disciplines.
BS/BA degree or equivalent experience.",,https://www.indeed.com/rc/clk?jk=d65349dea573c685&fccid=aaf3b433897ea465&vjs=3
Software Engineer,WebMD,"Portland, OR",Today,10-29-2020,"You will collaborate with product, design, technology, and data science colleagues to create new applications and improve existing applications.",,https://www.indeed.com/rc/clk?jk=c318afc010e16933&fccid=2f7cb114b730b276&vjs=3
Data Analyst,Saisystems International,"Quantico, VA",Today,10-29-2020,"Mine data from primary and secondary sources, then reorganizing said data.
The candidate will be responsible to start the analysis for current data holdings,…",,https://www.indeed.com/company/Saisystems-International/jobs/Data-Analyst-6dd9f0ab7e0c36a0?fccid=89d60d209ab0d818&vjs=3
Data Integration Engineer,"Numerated Growth Technologies, Inc.","Boston, MA",10 days ago,10-29-2020,"Inspect raw data feeds to determine source of key data elements.
Investigate and troubleshoot support issues related to data pipelines/bank data.",,https://www.indeed.com/rc/clk?jk=746ca794dec6e6ec&fccid=886164bfc41898b6&vjs=3
"Lead Software Engineer, Data Connectivity, Tableau",Salesforce,"San Francisco, CA",Today,10-29-2020,You will help build an interactive and high performance data movement engine that is tightly integrated with the Salesforce platform.,,https://www.indeed.com/rc/clk?jk=05aac7bb0e9cca1d&fccid=4027cfd917e1ee29&vjs=3
Principal-Big Data Software Engineer,AT&T,"Middletown, NJ",1 day ago,10-29-2020,"Interacts with data scientists and industry experts to understand how data needs to be converted, loaded and presented.
C/C++, Python and CI/CD required.",,https://www.indeed.com/rc/clk?jk=56d6614346878617&fccid=25b5166547bbf543&vjs=3
BI Engineer,"Amazon Data Services, Inc.","Bellevue, WA",12 days ago,10-29-2020,Successful members of this team collaborate effectively to solve data problems; tap into their curiosity in exploring new ways of working with and visualizing…,,https://www.indeed.com/rc/clk?jk=98d615b189676174&fccid=fe2d21eef233e94a&vjs=3
Data Scientist,Joby Aviation,"San Carlos, CA",Today,10-29-2020,"Work with the data engineering team to develop and maintain efficient data pipelines.
Experience with data system architectures in relation to how to store,…",,https://www.indeed.com/rc/clk?jk=9d81fb85ef593a93&fccid=4922aa0d050a55de&vjs=3
Data Engineer (Expert),iQuasar LLC,"Chesterfield, MO",14 days ago,10-29-2020,"Someone who has experience extracting data from machine generate data.
Designing and developing ETL data pipeline.
Looking for someone to build a data pipeline.",$55 - $65 an hour,https://www.indeed.com/company/iQuasar-LLC/jobs/Data-Engineer-ed6e6f03e9470a0e?fccid=81996c0d5c48d05d&vjs=3
Desktop Engineer (APAC),BlockFi,United States,13 days ago,10-29-2020,Knowledge of best practices around data security and providing guidance to our users that encourages safe collaboration at BlockFi.,,https://www.indeed.com/rc/clk?jk=e78b7b954454cc61&fccid=d26901b7a9b35c6c&vjs=3
Administrative Assistant (61036971),State of South Carolina,"Aiken County, SC",Today,10-29-2020,"Enters other data into SiteManager for projects completed and information requested by the Engineer.
Operates computerized systems to compile, type, revise,…","$30,004 a year",https://www.indeed.com/rc/clk?jk=dfabfa16400c875e&fccid=a726d6d11c49c4c5&vjs=3
Backend Software Engineer,Superpedestrian,"Cambridge, MA",9 days ago,10-29-2020,"Ability to identify technology that will grow our big data processing capabilities.
Contribute across the stack on developing web applications, data layers, and…",,https://www.indeed.com/rc/clk?jk=19f33016053c8d7e&fccid=df984a91cd546eaa&vjs=3
"Data Engineer - San Francisco, CA or Cupertino, CA",U.S. Bank,"San Francisco, CA",9 days ago,10-29-2020,"The Data Engineer will execute true end-to-end development and testing of software products in an agile lifecycle.
Three to five years of relevant experience.",,https://www.indeed.com/rc/clk?jk=9195a5d13bd971b3&fccid=ae5bfc395c530fbc&vjs=3
Database Engineer,Syrinx,"Boston, MA",14 days ago,10-29-2020,"Contribute directly on data preparation and ETL workflows.
Our current data environment is primarily MS SQL Server run on premises.",,https://www.indeed.com/rc/clk?jk=2022d46394093d91&fccid=da8079cc6582f65e&vjs=3
Quality Assurance Engineer,GoEx,"Janesville, WI",2 days ago,10-29-2020,"Word processing/computer and data analysis skills.
To develop, implement, and refine material test plans, inspection methods, and new product launch projects.",,https://www.indeed.com/rc/clk?jk=3641688db0d23ed0&fccid=ce3a88a552626d71&vjs=3
Analytics Engineer - New York,JOOR,"New York, NY",8 days ago,10-29-2020,"Experience working in an analytics engineering adjacent role (i.e. data analyst, data engineer, or data scientist).",,https://www.indeed.com/rc/clk?jk=d77db8f94652a2eb&fccid=74ca688e740bb21a&vjs=3
Data Architect/Engineer,U.S. Bank,"Minneapolis, MN",7 days ago,10-29-2020,"Intermediate to advanced knowledge of data governance, data management, data architecture, data modeling concepts and data governance.",,https://www.indeed.com/rc/clk?jk=9f166bb94ba9d013&fccid=ae5bfc395c530fbc&vjs=3
IT Systems Engineer Sr.,Paradigm Management Services L,Remote,Today,10-29-2020,"Manage storage solutions for VM virtual hard disks, database files, user data, and application data using Microsoft tools for storage administration.",,https://www.indeed.com/rc/clk?jk=26016e1cf544bdbe&fccid=e0cecaa851b4b136&vjs=3
"Data Scientist / Software Engineer, Planner",Waymo,"Mountain View, CA",9 days ago,10-29-2020,"Experience with tools for manipulating big data.
Experience in robotics or with spatial data in another field.
3 years of industry experience.",,https://www.indeed.com/rc/clk?jk=55a5d877991f852d&fccid=73ceef0a2153d2b8&vjs=3
REDIS Engineer,"InforTalents, Inc","Hartford, CT",3 days ago,10-29-2020,"5+ years working with REDIS -- building environments, best practices, data center work, hands on support, etc.
Temporarily due to COVID-19.",,"https://www.indeed.com/company/InforTalents,-Inc/jobs/Redis-Engineer-656ac46c8c23f187?fccid=b75fd129fb5d4cf5&vjs=3"
Site Reliability Engineer (Remote),Scope AR,"San Francisco, CA",Today,10-29-2020,"Scaling services and network infrastructure in a cloud or data centre environment.
Scope AR is the pioneer of enterprise-class augmented reality solutions,…",,https://www.indeed.com/rc/clk?jk=c9dff1f028a834f0&fccid=c278e90b85b22d9f&vjs=3
Software Engineer - ID: 4464,Power Fusion Media,"New York, NY",1 day ago,10-29-2020,"Automated Email Reporting from CRM data.
Building CRM end user functions for internal data management.
A/B testing of software and new product lines.","$92,000 - $100,000 a year",https://www.indeed.com/rc/clk?jk=ddcd8348b4e9ab67&fccid=def24784790fe152&vjs=3
Backend Engineer,Turing,"San Mateo, CA",14 days ago,10-29-2020,"Verify the quality of product; verify functionality and data output against requirements.
Comprehensive knowledge of the fundamentals of computer science,…",,https://www.indeed.com/rc/clk?jk=49ee05be698370ba&fccid=2d71fc355eaef8f5&vjs=3
Encryption Engineer,Regions Bank,"Hoover, AL",2 days ago,10-29-2020,"Excellent understanding of data encryption.
Establishes plans and protocols to protect data and information systems against unauthorized access, modification,…",,https://www.indeed.com/rc/clk?jk=cd052d0d67f32ccf&fccid=0e98201756dba0a1&vjs=3
Process Engineer,Core Molding Technologies,"Columbus, OH",7 days ago,10-29-2020,"Experience using Google or Office software systems to manage data and present findings.
The Process Engineer will plan, direct, execute and monitor material…",,https://www.indeed.com/company/Core-Molding-Technologies/jobs/Process-Engineer-f65a5f4ad700d184?fccid=ad8ba804550472ff&vjs=3
Support Engineer,Legacy.com,"Chicago, IL",12 days ago,10-29-2020,"Experience working with configuration to manage and troubleshoot data feeds, websites, and FTP files.
Our vision is to become a full-service end-of-life and…",,https://www.indeed.com/rc/clk?jk=975448625705c49c&fccid=bdf1ab1e372a4e69&vjs=3
Manufacturing Engineer,Hatch Stamping Company,"Chattanooga, TN",13 days ago,10-29-2020,Hatch Stamping Company is looking for a Manufacturing Engineer for an entry level position to help facilitate manufacturing processes and improvements.,,https://www.indeed.com/company/Hatch-Stamping-Chattanooga/jobs/Manufacturing-Engineer-9295173148f3c06c?fccid=abd5f84872ad3dbd&vjs=3
"Senior Data Analyst, Product",Kiva.org,"San Francisco, CA",Today,10-29-2020,"5+ years experience in data analytics, business analytics, data science, economics, statistics or related field.
Experience mentoring others strongly preferred.",,https://www.indeed.com/rc/clk?jk=c52e2c982be51379&fccid=b98ea3f9f201f263&vjs=3
Systems Engineer I,Raytheon Missiles & Defense,"Andover, MA",2 days ago,10-29-2020,"Our team of talented engineers collaborates across disciplines from initial concepts to product sell off, integrates complex technology, debugs and resolves…",,https://www.indeed.com/rc/clk?jk=e4ad2ba956b52fa7&fccid=aa53b551f9df0210&vjs=3
Test Engineer,Gates Corporation,"Siloam Springs, AR",2 days ago,10-29-2020,"Solid planning, organization and data management skills.
Responsible for the efficient usage of test resources, which could also include guidance of lab…",,https://www.indeed.com/rc/clk?jk=687daccd2f332d1d&fccid=a12996b2625d253a&vjs=3
Vehicle Safety and Data Instrumentation Engineer,Nissan,"Farmington Hills, MI",8 days ago,10-29-2020,"Improve data quality based on internal customer (performance engineers, etc.) feedback.
Keep data processing scripts up to date.",,https://www.indeed.com/rc/clk?jk=4209487b6994440f&fccid=154ba50a8fca4d5c&vjs=3
Data Engineer,Itility,"San Diego, CA",8 days ago,10-29-2020,"As Hadoop data engineer, you are responsible for the functional part of provisioning data - eg building data inserted pipelines and data connectors.","$80,000 - $125,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHMQdqSgwEG8kiMfPxdvpQEyd6VhWmdX3N1gBfyFHBJtVvgJvpm7HvHrjtCPT_OD71X1gY5yOAKTMF4dP6PXGabc0ghyCplinY-NIg3MWHm6My0FmspfGmqkQPYx61RMPQKhFSW_xd20QsxQ1rxd4w4ak2XtNFCywO64PtokIz5aIJTxyaALyAOOTL0GHirnKjidLzxKP__DHmz4NHMR8aHNY6avo0-uRDDfK4D2ncFZet8KmGf1ua9AAKd5c9ErAIKoc9momLDFZjDD35C-er-2divGzoS4KYYLUIr-RvGq3zpcsLF-lsCCS6GSWHnF2T5Iftu-LX1X2HToP5kHHsLtcJRAHPyTbzH4Es4LpDROXQXgpvc_ikR4f7nzsEQj34snfL-w2YQ4RewlqzTgOLaXPS10aKuVub5e87MidD4p8M5kglKOgYsAXDy07ru-G0PCc_xKQFAw==&p=5&fvj=1&vjs=3
DevOps Engineer - Data Science,Health Catalyst,Remote,3 days ago,10-29-2020,"O ur team , Data Science, is building software products to help healthcare leaders ask and answer questions better using data.
Nice-to-Have T echnical S kills.",,https://www.indeed.com/rc/clk?jk=27f7f687c79b36a5&fccid=d7d403f3184c0ee9&vjs=3
